review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
R2Y9UWGSTDU7QB,B0D4SX9RC6,1.0 out of 5 stars Opened,Alexander,1,Open and no charging cable couldn’t even get just the cable sent,"Reviewed in the United States August 26, 2024",AEROJGYZT4BXHS5Z34PEBM4O36JA,True,0,Color: Statement RedStyle: PillPattern: Without AppleCare+
R2OYAX691GNN4K,B0D4SX9RC6,5.0 out of 5 stars One of the Best Compact Portable Speakers,Student Nurse,5,"I picked this up at the Apple Store the other day when trading in my old MacBook for the college promo (Gift card of $150 with purchase). With my gift card, I decided to inquire about the new Beats Pill that they have in store. One of the reasons I went for this item is because it was essentially free for me ($150 speaker + $150 Gift Card = Gift to me). Below is my review:Sound Quality: In the formative years of the Beats Pill, it has been a very popular speaker to consumers who are shopping for a unit that is under the $300 price tag. Just like the Beats headphones, this speaker is very well known to the general public & even further to the audiophiles (Like Myself). My first thoughts of the sound quality were “How is this going to sound?”, “Will this live up to its price?” & “How good is the build quality?”. Needless to say, when I got it up & running, WOW WAS I IMPRESSED!!!!!!This generation of Beats Pill blows every one off its predecessors in the water. The woofer alone is unbelievably powerful with the incorporation of newer & more durable materials. It reproduces great lows along with outstanding mids & highs. As for the tweeter, I believe this was also upgraded. The clarity from the tweeter is exceptional & performs well even at higher volumes.Build: The new build quality is MUCH more advanced than previous models. To start, the speaker is now on a(n) angle to promote better sound distribution throughout your space. The materials used to bring this speaker together feel very durable & solid. In addition to the new build, the speaker offers a plethora of other great features including a(n) IP67 rating, better battery life & a whole new look.Other Comment(s): The only comment I have about this speaker (Which I am sure is correctable by a software update in the near future) is with the on/off function(s). This was a little tricky for me at first, but I eventually figured it out. In order to turn the speaker on/off, you have to hold the power button for 1-3 seconds (I usually do it for 2 seconds & it works). This may be a turn off for some consumers as a lot of people today don’t want to go through the trouble of having to learn how to turn it on/off the right way.Overall: I would say that all in all, this is a great speaker for under $200 if you are in the market for great sound quality, portability & power. I bought the “Statement Red” as the ostentatious or loud red color got my attention & I loved it (I personally like speakers with crazy colors / designs). If you are in the market for one, either buy it here or check it out in person. Needless to say, you won’t be disappointed with this speaker.","Reviewed in the United States September 4, 2024",AFTRAIYZ5AITM2MEV2H2DNAHW73Q,False,0,Color: Matte BlackStyle: PillPattern: Without AppleCare+
R2RH6ETU2EFCPR,B0D4SX9RC6,1.0 out of 5 stars Buggy software,Oomung Varma,1,Randomly turns on and off after 30 to 40 minutes of use,"Reviewed in the United States June 29, 2024",AHLZNRGDMJJH73X4RBVXXGA7WKQQ,True,4,Color: Champagne GoldStyle: PillPattern: Without AppleCare+
R3A0CT3JVYDFX3,B0D4SX9RC6,4.0 out of 5 stars Bass Heavy,Geomancer,4,"As you can probably tell from the product description heavily focusing on the subwoofer, you won't be surprised to learn that this speaker is very bass heavy. That's fine for songs that complement that kind of sound, but is a determent to anything else. For example listening to an audio book it doesn't sound very good and I actually prefer my phone's built in speaker or a regular set of headphones. There is no EQ feature, even if you download the Beats app. Speaking of the Beats app, it doesn't really have any use. It will tell you battery life, and remind you what the controls are, but that's it. The ""one touch connect"" feature did not work, I had to manually connect in my Bluetooth settings (Android, Samsung Galaxy S20 FE).For controls there are four buttons. A power button, multi-function button (play/pause/next/previous), volume down, and volume up. They are the same color as the speaker, do not light up, and are difficult to see. I initially had some trouble turning it off because you have to hold the power button. However if you don't hold it long enough it just gives you a battery life indicator, hold it too long it goes into pairing mode. You have a 2-3 second window between those two functions to actually get it to turn off.Volume wise, it does get pretty loud. Loud enough to hurt if you're nearby. Bass of course travels well and far, be aware that you will annoy your neighbors if your outside with the volume up. Perhaps even at a mid volume because it is so bass heavy. Not great for apartments because of that, at least if you don't want to be that annoying neighbor.If you have two of these, you can sync them together either to just make them even louder (why would anyone want that? It already hurts at max volume), or as a stereo pair.For the price, I would have preferred a speaker with a more balanced audio profile. For tracks that do emphasize bass though it does sound pretty good. Overall I would classify my annoyances other than the sound profile as minor.","Reviewed in the United States June 28, 2024",AHS6VNLQVHWZLOI3RZ6ZXUWPK4OA,False,12,Color: Matte BlackStyle: PillPattern: Without AppleCare+
R31FPPEOE54HHH,B0D4SX9RC6,4.0 out of 5 stars Not bad for the price,M.J. Shearer,4,"I own a plethora of bluetooth speakers, one even costing 10x this one. But, for a small portable form factor, this pill doesn't sound half bad. It is definitely not my favorite in the sound quality department, but the portability factor makes it a keeper. Right now, I'm testing it on my kitchen window sill and it provides me with adequate sound whilst I rustle up grub for the fam. Highs are clear, mids are punchy, bass is present but it won't knock your socks off. If you're looking for a balance between portability and sound quality, then this might be your ticket at 150$. BUT, if you want better sound quality, save up another 100 bux and you can find a larger (even much larger) speakers that will SA-MOKE this one, but, you WILL sacrifice portability. One issue I found with this speaker is that the rubberized texture on the back is a dust and animal hair magnet. (Two cats and two GSD's...you GSD owners out there know the struggle) It will not wipe clean with your hand, but a very damp paper towel works like a charm.","Reviewed in the United States July 10, 2024",AFIPEJWLO34BKCROKOXTQOTHWOIQ,False,1,Color: Matte BlackStyle: PillPattern: Without AppleCare+
R1IDSWYH8GDHSG,B0D4SX9RC6,5.0 out of 5 stars Beats pill returned with an amazing and sleek speaker for IOS/ android,Alan,5,"This is a very small and compact speaker, but for its size, it packs a serious punch. It's comparable to the JBL Flip 6. Sure, that speaker has even better bass, but this more complete package for its price, with speakerphone and in my opinion, more sexy design.-The bass is great, and the overall mid and high range is excellent, but I wouldn’t say it’s the best among portable speakers. This is overall a very bass-heavy speaker. I only own the black one, but I’m interested in trying out other models when I get a gold one (because it’s sexy af).-This is definitely the best-looking and sleekest portable speaker. It’s minimal, smooth, and easy to carry around. Sure, for the price, you can argue that you can get a “better” speaker, but what this speaker offers is a well-rounded package: nice sound with great bass, goes well with home decor without sticking out, and minimal with a beautiful design. It's especially easy to access if you're an Apple user. Speakerphone has decent clarity and nice usages in times.-Even though it says 24 hours of battery life, take it with a grain of salt. The fact is, the higher the volume you play, the more battery it consumes because it uses more power in the drivers and woofers to push out bass and sounds. So, don’t complain too much if you see faster drainage than advertised, lol. I play around 60%-70% volume range and very bass heavy songs. so I get about 6 1/2 hours from what I observed. Yours might vary.-The biggest critique I have is that it’s the worst-sounding speaker if you go above 80% volume. The distortion and fuzzy sound are awful. The higher the volume, the less bass you’ll hear, and the highs and mids kick in instead. To be fair, most small speakers are like this anyways. The best volume range I found is 30%-70%, especially 60%, which produces the most balanced bass and highs.In conclusion, if you want a small yet sleek speaker with great sound, then this is for you.By the way, don’t even compare this to the JBL Charge 5. It literally has different usage, and the size difference is there, lmao. A bigger and more expensive speaker can push out more sound and bass, LMAO. So yeah, it’s kind of like comparing apples to pears, lmao. I only say this because so many people compare this to the Charge 5 or other bigger speakers.","Reviewed in the United States July 1, 2024",AFASPTXSH53KJIWIFP33WH2XDYXA,False,1,Color: Matte BlackStyle: PillPattern: Without AppleCare+
R310R8ZFHHHBI7,B0D4SX9RC6,"5.0 out of 5 stars Pairs in stereo while ""Roam"" ing without WIFI!",jdawz,5,"Bought two JBL Flip 6's and was wowed with the excellent sound BUT, will not play Apple TV without sound delay so back they went. Ponied up for Sonos Roam 2 and they sound great as well AND WILL play Apple TV without delay BUT cannot pair in stereo without WIFI so useless if you are at the beach unless you only want mono and one speaker. Enter Beats Pill - it does it all!!","Reviewed in the United States September 3, 2024",AFNED7OI2U3V2GPP6XHXMYQY5R6Q,False,0,Color: Matte BlackStyle: PillPattern: Without AppleCare+
R38MVWBO98BD8J,B0D4SX9RC6,5.0 out of 5 stars Amazing Sound and Versatility,Jennifer,5,"It’s not just a speaker, but also a portable wireless charger and a great companion for any music lover on the go. The sound from this small speaker is impressive. The bass is rich, and the mids and highs are clear, delivering a full, immersive audio experience. With up to 24 hours of battery life, this speaker lasts through even the longest days. The speaker connects seamlessly with both Apple and Android devices. Pairing is quick and easy, and the connection remains stable without any drops. There is a built-in microphone that is a handy feature for taking calls or using voice commands. The call quality is clear, and the microphone picks up my voice well, even in noisy environments. The Campagne Gold color is sleek, modern, and looks great in any setting.","Reviewed in the United States August 16, 2024",AHGIRPLC3C4YSW64WOAY525HCFFA,False,0,Color: Champagne GoldStyle: PillPattern: Without AppleCare+
RPCYETQZKFGZD,B0D4SX9RC6,5.0 out of 5 stars Compact and powerful speaker...,Customer Review,5,"This Beats Pill speaker is a fantastic portable speaker. It’s compact and easy to take anywhere. It has a detachable lanyard that makes it easy to carry, and a silicone backing for an easy grip. Despite the small size, it delivers powerful sound with good bass and clear highs. I mostly use this out by the pool, so I like the IP67 water rating. It’s been heavily splashed several times, with no ill effects. The battery life is excellent, and easily lasts me through a couple of days of listening. It comes with a USB-C TO USB-C charging cable.I love that this doubles as a speakerphone. I can connect it to my laptop for work calls, and the sound quality is excellent. Beats is a quintessentially Apple product, but don’t let that scare you off if you’re an Android fan like myself. This was simple to connect in my Bluetooth settings with both my Samsung S23 Ultra phone and my Samsung S9 Ultra tablet.","Reviewed in the United States August 23, 2024",AEPI6BTNSZSAVWPUS4TJZHB5PHGA,False,0,Color: Matte BlackStyle: PillPattern: Without AppleCare+
RCS6YZDDME20Y,B0D4SX9RC6,5.0 out of 5 stars The Pill punches far above it's weight class!!,Brian Severn,5,"Beats Pill (2024) is a high quality product, from the Apple'esque packaging, to the incredible sound output from this small [tiny?] Bluetooth speaker. Incredibly easy to use, connect via Bluetooth and your off to the races.This speaker is about the diameter of a Coke can, albeit longer. It has a pre-attached teather that seems strong enough. Claims to be IP67 water resistant. It comes with a small instruction manual and a USB-C charging cable (USB-C YAY!!!). They claim the battery life is 24 hrs, and it may well be as we've been evaluating it for about a week off and on every day and it's still going strong.I tested it via Bluetooth, mainly streaming via Apple Music, and or it's size it packs quite a punch! Decent mids and highs, and it has bass! Not tons of bass [expected for it's size, it's just physics), but it's decent, if not exceptional given the size of this, but that is expected of any Beats branded speaker product, and this one doesn't disappoint! Another neat feature is that it allows the pairing to two Pill units for stereo music. It's easy to control, there are four buttons: power button, multi-function button (play/pause/next/previous), volume down, and volume up.I really like It also has a built-in mic so you can use it as a speaker phone as well, and it works pretty good.In summary, for the price, compared to other ""party"" speakers around the same price class, the Pill punches far above it's weight class, feature sound clarity with decent bass, lots of volume, and simplicity in design as we've come to expect from Beats. While maybe not the cheapest ""party"" speaker out there, it is among one of the best, if not the best, in it's price class.","Reviewed in the United States July 13, 2024",AGMUT4BKXZBD5PKSMOD2QHVHSKZA,False,1,Color: Statement RedStyle: PillPattern: Without AppleCare+
